SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
ENHO	1.07649208074747	0.364472894104897	0.0155024387295371	0.0358427171640875	1	chr9	HGNC:24838	ENHO	energy homeostasis associated	Approved	C9orf165	UNQ470	9p13.3	BC022101	375704	NM_198573	FALSE	chr9
ENKD1	-0.28635831172995	1.51418695088025	0.518715826243598	0.644228324018767	0	chr16	HGNC:25246	ENKD1	enkurin domain containing 1	Approved	C16orf48	DKFZP434A1319	16q22.1	BC008284	84080	NM_032140	FALSE	chr16
ENKUR	-0.994158871887336	0.283042923639512	0.0464555946190401	0.0916468959563497	0	chr10	HGNC:28388	ENKUR	enkurin, TRPC channel interacting protein	Approved	C10orf63	MGC26778, enkurin, CFAP106	10p12.1	AK095021	219670	NM_145010	FALSE	chr10
ENO1	0.0932112194018091	10.9173658102382	0.00845595457430825	0.0212308933524931	1	chr1	HGNC:3350	ENO1	enolase 1	Approved	ENO1L1, MPB1	PPH, MBP-1	1p36.23	BC022545	2023	NM_001428	FALSE	chr1
ENO2	0.327339134396999	4.10245919659769	0.0156817422730526	0.0361786017937802	1	chr12	HGNC:3353	ENO2	enolase 2	Approved			12p13.31	M22349	2026		FALSE	chr12
ENO3	0.1705560184597	2.83647961107151	0.402374331873257	0.530845037705118	0	chr17	HGNC:3354	ENO3	enolase 3	Approved			17p13.2	X16504	2027		FALSE	chr17
ENOPH1	0.277888742764034	6.01758084612492	5.77336529102643e-05	0.000231697371446729	1	chr4	HGNC:24599	ENOPH1	enolase-phosphatase 1	Approved		MASA, E1, mtnC	4q21.22		58478	NM_021204	FALSE	chr4
ENOSF1	0.122810417935197	5.28290818888567	0.128340446453867	0.213783446384441	0	chr18	HGNC:30365	ENOSF1	enolase superfamily member 1	Approved		HSRTSBETA, rTS, TYMSAS	18p11.32	X67098	55556	NM_017512	FALSE	chr18
ENOX2	-0.596290780708855	4.82309182868427	8.52000733535648e-10	6.48170862161466e-09	-1	chrX	HGNC:2259	ENOX2	ecto-NOX disulfide-thiol exchanger 2	Approved	COVA1	APK1, tNOX	Xq26.1	AF207881	10495	NM_182314	FALSE	chrX
ENPEP	-0.192195701059369	1.16363490223618	0.607923897806177	0.724443591276967	0	chr4	HGNC:3355	ENPEP	glutamyl aminopeptidase	Approved		gp160, CD249	4q25	L12468	2028		FALSE	chr4
ENPP1	-0.016116115125422	4.60963445676794	0.894765630573923	0.945768012830332	0	chr6	HGNC:3356	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	Approved	NPPS, M6S1, PDNP1	PC-1, PCA1	6q23.2	M57736	5167		FALSE	chr6
ENSA	0.0487366203001843	6.71093207985031	0.394175301029711	0.522264875951506	0	chr1	HGNC:3360	ENSA	endosulfine alpha	Approved		MGC4319, MGC8394, MGC78563, ARPP-19e	1q21.3	X99906	2029	NM_207042	FALSE	chr1
ENTHD2	-0.0878145314786088	3.62523435937562	0.531986142866234	0.656771744792667	0	chr17	HGNC:26458	TEPSIN	TEPSIN, adaptor related protein complex 4 accessory protein	Approved	C17orf56, ENTHD2	FLJ31528	17q25.3	AK056090	146705	NM_144679	FALSE	chr17
ENTPD1-AS1	-0.218166009738607	2.14035324122767	0.462426116277366	0.591441843756054	0	chr10	HGNC:45203	ENTPD1-AS1	ENTPD1 antisense RNA 1	Approved			10q24.1		728558	NR_038444	FALSE	chr10
ENTPD4	-0.10548151195363	6.71521451388194	0.0586106662976095	0.111805454638891	0	chr8	HGNC:14573	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4	Approved	LYSAL1	LALP70, LAP70, KIAA0392, NTPDase-4, UDPase	8p21.3	AJ131358	9583	NM_004901	FALSE	chr8
ENTPD5	-0.0212731727612812	4.04072251008213	0.820621204917468	0.89375835174467	0	chr14	HGNC:3367	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5	Approved	CD39L4, PCPH	NTPDase-5	14q24.3	AF039918	957	NM_001249	FALSE	chr14
ENTPD6	-0.192403309127719	6.21902890394634	0.00259343682468921	0.00743195575233265	-1	chr20	HGNC:3368	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative)	Approved	CD39L2, IL6ST2	NTPDase-6, dJ738P15.3	20p11.21	AF039916	NA		FALSE	chr20
ENTPD7	-0.809584582062839	5.71384385652016	3.969039876357e-28	9.83242927040051e-27	-1	chr10	HGNC:19745	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	Approved		LALP1, FLJ30978	10q24.2	AF269255	57089	NM_020354	FALSE	chr10
ENY2	0.0584790501882615	5.16051732583294	0.542590006747356	0.666894345480036	0	chr8	HGNC:24449	ENY2	ENY2, transcription and export complex 2 subunit	Approved		DC6, FLJ20480, Sus1	8q23.1		56943	NM_020189	FALSE	chr8
EOGT	-0.451405317413977	4.87733097259466	8.10631926079598e-06	3.7511940924641e-05	-1	chr3	HGNC:28526	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	Approved	C3orf64	AER61, FLJ33770	3p14.1	AK091089	285203	NM_173654	FALSE	chr3
EOMES	0.084160191190161	1.44095091048377	1	1	0	chr3	HGNC:3372	EOMES	eomesodermin	Approved		TBR2	3p24.1	BC025363	8320	NM_005442	FALSE	chr3
EP300	-0.254064919830706	6.72413169819358	7.0553396816067e-06	3.29352446607897e-05	-1	chr22	HGNC:3373	EP300	E1A binding protein p300	Approved		p300, KAT3B	22q13.2	U01877	2033	NM_001429	FALSE	chr22
EP400	-0.0628690790403032	7.09791828397248	0.216249846037066	0.325727926297625	0	chr12	HGNC:11958	EP400	E1A binding protein p400	Approved	TNRC12	CAGH32, KIAA1498, P400, KIAA1818, DKFZP434I225	12q24.33	U80743	57634	NM_015409	FALSE	chr12
EP400NL	-0.234301350135689	2.08117884618927	0.388572065443821	0.516557508693579	0	chr12	HGNC:26602	EP400P1	EP400 pseudogene 1	Approved	EP400NL	FLJ33915	12q24.33	AK091234	347918	NR_003290	FALSE	chr12
EPAS1	-0.00695865859442077	8.80744087728929	0.862100124847539	0.922165958984229	0	chr2	HGNC:3374	EPAS1	endothelial PAS domain protein 1	Approved		MOP2, PASD2, HIF2A, HLF, bHLHe73	2p21	U81984	2034	NM_001430	FALSE	chr2
EPB41	0.152703513886893	6.23460447353141	0.0209052946476882	0.0464813086642046	1	chr1	HGNC:3377	EPB41	erythrocyte membrane protein band 4.1	Approved	EL1	4.1R	1p35.3	BC039079	2035	NM_203342	FALSE	chr1
EPB41L1	-0.910989871373897	6.48084444311405	2.47262927470505e-61	1.64301063993161e-59	-1	chr20	HGNC:3378	EPB41L1	erythrocyte membrane protein band 4.1 like 1	Approved		KIAA0338, 4.1N	20q11.23	AB002336	2036	NM_012156	FALSE	chr20
EPB41L2	0.497559696519479	7.49712787177922	1.76562466638689e-27	4.22623630276997e-26	1	chr6	HGNC:3379	EPB41L2	erythrocyte membrane protein band 4.1 like 2	Approved		4.1-G	6q23.1-q23.2	AF027299	2037		FALSE	chr6
EPB41L4A	0.188976296678239	0.21876870293	0.846311056924606	0.911867434208889	0	chr5	HGNC:13278	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	Approved		NBL4	5q22.1-q22.2	AB030240	64097		FALSE	chr5
EPB41L4A-AS1	0.198730093710828	3.9573520314222	0.101041821493963	0.175553800710878	0	chr5	HGNC:30749	EPB41L4A-AS1	EPB41L4A antisense RNA 1	Approved	C5orf26, NCRNA00219	TIGA1	5q22.1	AB048207	114915	NR_015370	FALSE	chr5
EPB41L4B	0.940122692956295	5.00517037708668	2.50347460609015e-19	4.04807718941675e-18	1	chr9	HGNC:19818	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	Approved		EHM2	9q31.3	AB032179	54566	NM_018424	FALSE	chr9
EPB41L5	-0.219334574994343	5.95291549822611	0.00203369053356274	0.00597417080985344	-1	chr2	HGNC:19819	EPB41L5	erythrocyte membrane protein band 4.1 like 5	Approved		KIAA1548, FLJ12957, BE37, YMO1, YRT	2q14.2	AK023019	57669	NM_020909	FALSE	chr2
EPC1	0.0113327270930432	5.21814668145799	0.836622385730753	0.90462144225383	0	chr10	HGNC:19876	EPC1	enhancer of polycomb homolog 1	Approved		Epl1	10p11.22	AF277374	80314		FALSE	chr10
EPC2	-0.310368173210669	4.75427446075822	0.00272046343581167	0.00774206391123919	-1	chr2	HGNC:24543	EPC2	enhancer of polycomb homolog 2	Approved		DKFZP566F2124	2q23.1	AF286904	26122	NM_015630	FALSE	chr2
EPDR1	-0.641891657752043	6.82134216786069	1.73309883756403e-33	5.27705846530833e-32	-1	chr7	HGNC:17572	EPDR1	ependymin related 1	Approved		MERP-1, MERP1, UCC1, EPDR	7p14.1	BC018299	54749	NM_017549	FALSE	chr7
EPG5	-0.324973549919887	4.85914577339721	0.000756712076428221	0.0024521546027613	-1	chr18	HGNC:29331	EPG5	ectopic P-granules autophagy protein 5 homolog	Approved	KIAA1632	hEPG5	18q12.3-q21.1	AK023817	57724	NM_020964	FALSE	chr18
EPHA10	0.118608255742562	0.45987173724369	1	1	0	chr1	HGNC:19987	EPHA10	EPH receptor A10	Approved		FLJ16103, FLJ33655	1p34.3	AK090974	284656	NM_173641	FALSE	chr1
EPHA2	-0.0377492952764886	7.17954157308505	0.471487150605352	0.599632582575857	0	chr1	HGNC:3386	EPHA2	EPH receptor A2	Approved	ECK		1p36.13	BC037166	1969	NM_004431	FALSE	chr1
EPHA3	-0.707189286945333	7.37292316548883	2.0525667992989e-56	1.17957870384934e-54	-1	chr3	HGNC:3387	EPHA3	EPH receptor A3	Approved	ETK, ETK1, TYRO4	HEK, HEK4	3p11.1	M83941	2042	NM_005233	FALSE	chr3
EPHA4	1.0399511762078	0.902720026852683	0.0074356212466996	0.0189879215102869	1	chr2	HGNC:3388	EPHA4	EPH receptor A4	Approved	TYRO1	Hek8	2q36.1	L36645	2043		FALSE	chr2
EPHA5	0.865698557306531	5.43980530951264	1.74122441386084e-23	3.53172354086432e-22	1	chr4	HGNC:3389	EPHA5	EPH receptor A5	Approved		Hek7, TYRO4, CEK7, EHK1	4q13.1-q13.2	L36644	2044	NM_004439	FALSE	chr4
EPHA5-AS1	0.558129600532955	1.18545961700036	0.208974889996445	0.31690260865026	0	chr4	HGNC:50602	EPHA5-AS1	EPHA5 antisense RNA 1	Approved			4q13.2		100144602		FALSE	chr4
EPHA6	-1.59051608365738	1.81769143400217	2.70083168316367e-07	1.54378183753594e-06	-1	chr3	HGNC:19296	EPHA6	EPH receptor A6	Approved		FLJ35246	3q11.2	AK092565	285220	NM_001080448	FALSE	chr3
EPHB2	3.43478230368638	4.85045695765078	9.96088676613234e-146	2.54161986724633e-143	1	chr1	HGNC:3393	EPHB2	EPH receptor B2	Approved	DRT, ERK, EPHT3	Hek5, Tyro5	1p36.12	AF025304	2048	NM_017449	FALSE	chr1
EPHB4	0.619273728040324	5.83022011363392	9.46034195957791e-18	1.39049588387437e-16	1	chr7	HGNC:3395	EPHB4	EPH receptor B4	Approved	HTK	Tyro11	7q22.1	AY056047	2050	NM_004444	FALSE	chr7
EPHX1	-0.291538430799815	7.53638234191344	2.45837581531172e-11	2.18411968326929e-10	-1	chr1	HGNC:3401	EPHX1	epoxide hydrolase 1	Approved	EPHX		1q42.12	J03518	2052	NM_000120	FALSE	chr1
EPHX2	0.0987070131024728	3.18856410769191	0.557208757482672	0.679972499856941	0	chr8	HGNC:3402	EPHX2	epoxide hydrolase 2	Approved			8p21.2-p21.1	L05779	2053	NM_001979	FALSE	chr8
EPM2A	0.613879187920463	2.05727707336572	0.0171546152882955	0.0391784350469279	1	chr6	HGNC:3413	EPM2A	EPM2A, laforin glucan phosphatase	Approved		LDE, LD	6q24.3	AF284580	7957		FALSE	chr6
EPM2AIP1	0.0433654592636251	4.99519696884653	0.683871073277633	0.786516465597768	0	chr3	HGNC:19735	EPM2AIP1	EPM2A interacting protein 1	Approved		KIAA0766, FLJ11207	3p22.2	AB018309	9852	NM_014805	FALSE	chr3
EPN1	0.314867539674397	7.16281110117661	1.19928361420631e-10	9.9224775292115e-10	1	chr19	HGNC:21604	EPN1	epsin 1	Approved			19q13.42	AF073727	29924	NM_013333	FALSE	chr19
EPN2	-0.372698089250861	5.73699073666555	9.06995277870148e-07	4.81742121360006e-06	-1	chr17	HGNC:18639	EPN2	epsin 2	Approved		KIAA1065, EHB21	17p11.2	AB028988	22905	NM_014964	FALSE	chr17
EPOR	0.592114658914854	2.6870048878512	0.00309480498732916	0.00868533260632324	1	chr19	HGNC:3416	EPOR	erythropoietin receptor	Approved			19p13.2	M34986	2057		FALSE	chr19
EPRS	0.460459002576905	9.66868966852044	1.42726743500654e-36	4.79186261468776e-35	1	chr1	HGNC:3418	EPRS	glutamyl-prolyl-tRNA synthetase	Approved	QPRS, QARS	EARS, PARS, GLUPRORS	1q41	X54326	2058	NM_004446	FALSE	chr1
EPS15	-0.0368506027022014	6.50226281110849	0.513571647157824	0.639046822826443	0	chr1	HGNC:3419	EPS15	epidermal growth factor receptor pathway substrate 15	Approved		AF-1P, MLLT5	1p32.3	BC054006	2060	NM_001981	FALSE	chr1
EPS15L1	0.170487280534938	5.07493588348038	0.0662014509941656	0.123914042221767	0	chr19	HGNC:24634	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1	Approved		eps15R	19p13.11	AF110265	58513	NM_021235	FALSE	chr19
EPS8	0.40818492021432	5.6050353710176	2.73512410421831e-08	1.76058089412801e-07	1	chr12	HGNC:3420	EPS8	epidermal growth factor receptor pathway substrate 8	Approved			12p12.3	U12535	2059		FALSE	chr12
EPS8L1	0.350309557845362	1.3341731453729	0.350248912316383	0.478135726192284	0	chr19	HGNC:21295	EPS8L1	EPS8 like 1	Approved		FLJ20258, DRC3, MGC23164, MGC4642	19q13.42	AK057052	54869	NM_017729	FALSE	chr19
EPS8L2	0.473567133241973	5.1667674303006	2.98636216353984e-07	1.69484023498404e-06	1	chr11	HGNC:21296	EPS8L2	EPS8 like 2	Approved		FLJ21935, FLJ22171, MGC3088	11p15.5	AF318331	64787	NM_022772	FALSE	chr11
EPS8L3	-0.119896612570458	1.07013691438724	0.844394675765843	0.910246359186523	0	chr1	HGNC:21297	EPS8L3	EPS8 like 3	Approved		FLJ21522, MGC16817	1p13.3	AK025175	79574	NM_024526	FALSE	chr1
EPT1	-0.450374509479767	7.53233799635914	4.16943555437388e-20	7.10195711651562e-19	-1	chr2	HGNC:29361	SELENOI	selenoprotein I	Approved	EPT1	KIAA1724, SELI, SEPI	2p23.3		85465	NM_033505.2	FALSE	chr2
ERAL1	0.036677181609934	6.28477166406155	0.526308145890686	0.651906730609066	0	chr17	HGNC:3424	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	Approved		HERA-B	17q11.2	AF082657	26284		FALSE	chr17
ERAP1	0.832888882681209	5.187020722633	2.75996611444167e-18	4.17694515872442e-17	1	chr5	HGNC:18173	ERAP1	endoplasmic reticulum aminopeptidase 1	Approved		ARTS-1, A-LAP, PILS-AP, KIAA0525, ERAAP1	5q15	AB011097	51752	NM_016442	FALSE	chr5
ERAP2	0.277533875985992	2.06947717081214	0.279138998097859	0.399557425976942	0	chr5	HGNC:29499	ERAP2	endoplasmic reticulum aminopeptidase 2	Approved		L-RAP, LRAP	5q15	AF191545	64167	NM_022350	FALSE	chr5
ERBB2	-0.179821872329622	5.81739264475424	0.0168495244994031	0.0386213139711436	-1	chr17	HGNC:3430	ERBB2	erb-b2 receptor tyrosine kinase 2	Approved	NGL	NEU, HER-2, CD340, HER2	17q12	X03363	2064	NM_004448	FALSE	chr17
ERBB2IP	-0.0412817257972455	7.60904173603209	0.335173945044442	0.46213651690014	0	chr5	HGNC:15842	ERBIN	erbb2 interacting protein	Approved	ERBB2IP	LAP2	5q12.3		55914	NM_018695	FALSE	chr5
ERBB3	0.887217608077365	3.74169888316146	3.04849480184278e-12	2.93529786278568e-11	1	chr12	HGNC:3431	ERBB3	erb-b2 receptor tyrosine kinase 3	Approved	LCCS2	HER3	12q13.2	M34309	2065	NM_001982	FALSE	chr12
ERC1	-0.228095546593552	6.60355268463745	5.76636690930629e-05	0.00023148932985818	-1	chr12	HGNC:17072	ERC1	ELKS/RAB6-interacting/CAST family member 1	Approved	RAB6IP2	ELKS, KIAA1081, CAST2, MGC12974	12p13.33	AB015617	23085	NM_015064	FALSE	chr12
ERCC1	-0.0842038644201519	6.09835036683817	0.192284625794513	0.296312025110086	0	chr19	HGNC:3433	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	Approved		RAD10	19q13.32		2067	NM_001983	FALSE	chr19
ERCC2	0.0196944239203298	4.554765914065	0.866792612049758	0.924627102385519	0	chr19	HGNC:3434	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	Approved	XPD	MAG, EM9, MGC102762, MGC126218, MGC126219, TFIIH	19q13.32		2068	NM_000400	FALSE	chr19
ERCC3	-0.243358424524979	5.55414672699035	0.00213973185564942	0.00626260587620448	-1	chr2	HGNC:3435	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	Approved		XPB, BTF2, RAD25, TFIIH, GTF2H	2q14.3	M31899	2071	NM_000122	FALSE	chr2
ERCC4	-0.528928805396721	5.71561302598102	1.62539610664872e-12	1.60129756977794e-11	-1	chr16	HGNC:3436	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit	Approved	XPF	RAD1, FANCQ	16p13.12	L76568	2072	NM_005236	FALSE	chr16
ERCC5	-0.579425222625348	0.759487719170564	0.204901858903692	0.311949631968175	0	chr13	HGNC:3437	ERCC5	ERCC excision repair 5, endonuclease	Approved	ERCM2, XPGC		13q33.1	X71342	2073		FALSE	chr13
ERCC6	-0.384687416259117	3.39799570067265	0.0222559727396843	0.0490654398156027	-1	chr10	HGNC:3438	ERCC6	ERCC excision repair 6, chromatin remodeling factor	Approved	CKN2	CSB, RAD26, ARMD5	10q11.23	L04791	2074	NM_000124	FALSE	chr10
ERCC6L	0.204734995674785	6.02633586156122	0.00506022227221314	0.0135200661254231	1	chrX	HGNC:20794	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase	Approved		FLJ20105, PICH, RAD26L	Xq13.1	AK000112	54821	NM_017669	FALSE	chrX
ERCC6L2	-0.191214961574109	5.54774958907315	0.0176499281090853	0.0401171891708018	-1	chr9	HGNC:26922	ERCC6L2	ERCC excision repair 6 like 2	Approved	C9orf102	FLJ37706, RAD26L	9q22.32	BC022957	375748	NM_001010895	FALSE	chr9
ERCC8	-0.0578277831657963	4.77423849108049	0.564608099721417	0.686217961935725	0	chr5	HGNC:3439	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit	Approved	CKN1	CSA	5q12.1	U28413	1161	NM_000082	FALSE	chr5
EREG	-0.457784334495988	8.84728837741152	1.67889228286555e-25	3.69298409393081e-24	-1	chr4	HGNC:3443	EREG	epiregulin	Approved		ER	4q13.3	D30783	2069		FALSE	chr4
ERF	0.0671402781122327	6.68448297862154	0.240109659110463	0.353974325336007	0	chr19	HGNC:3444	ERF	ETS2 repressor factor	Approved		PE-2, PE2	19q13.2	U58535	2077	NM_006494	TRUE	chr19
ERF	0.0671402781122327	6.68448297862154	0.240109659110463	0.353974325336007	0	chr19	HGNC:3477	ETF1	eukaryotic translation termination factor 1	Approved	SUP45L1, ERF1, ERF	eRF1, TB3-1, RF1	5q31.2	AF095901	2107	NM_004730	TRUE	chr5
ERGIC1	-0.0244742771960526	7.75986115914324	0.58338061143192	0.702877499352954	0	chr5	HGNC:29205	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1	Approved		ERGIC32, ERGIC-32, KIAA1181, NET24	5q35.1	AF267855	57222	NM_020462	FALSE	chr5
ERGIC2	-0.357917748932214	6.48256755181441	1.42335681076094e-09	1.06505490860341e-08	-1	chr12	HGNC:30208	ERGIC2	ERGIC and golgi 2	Approved		PTX1, Erv41	12p11.22	AF216751	51290	NM_016570	FALSE	chr12
ERGIC3	-0.0124725217980606	7.04764592774463	0.855038192265064	0.917766890200041	0	chr20	HGNC:15927	ERGIC3	ERGIC and golgi 3	Approved	SDBCAG84, C20orf47	CGI-54, PRO0989, NY-BR-84, Erv46	20q11.22	AF077030	51614	NM_015966	FALSE	chr20
ERH	0.0963532338591766	7.58812885278716	0.0564081784838472	0.108202311754163	0	chr14	HGNC:3447	ERH	ERH, mRNA splicing and mitosis factor	Approved		DROER	14q24.1	BC014301	2079	NM_004450	FALSE	chr14
ERI1	0.200625786779821	6.57719245860485	0.00070029934323684	0.00229322870149271	1	chr8	HGNC:23994	ERI1	exoribonuclease 1	Approved	THEX1	3'HEXO	8p23.1	BC035279	90459	NM_153332	FALSE	chr8
ERI2	-0.131350284591833	5.16837166319383	0.13500603337915	0.222758604998612	0	chr16	HGNC:30541	ERI2	ERI1 exoribonuclease family member 2	Approved	EXOD1	KIAA1504, MGC16943, ZGRF5	16p12.3	BC010503	112479	NM_080663	FALSE	chr16
ERI3	-0.0894913895447486	5.46383855393985	0.275766105337235	0.39592887372186	0	chr1	HGNC:17276	ERI3	ERI1 exoribonuclease family member 3	Approved	PRNPIP	FLJ22943, PINT1	1p34.1	AF007157	79033	NM_024066	FALSE	chr1
ERICH1	-0.293047859845545	4.36926540549916	0.0077605886830542	0.0196955620486186	-1	chr8	HGNC:27234	ERICH1	glutamate rich 1	Approved			8p23.3		157697	NM_207332	FALSE	chr8
ERICH5	-0.276545712930977	3.83110640408908	0.0334073469127765	0.0692800604540316	0	chr8	HGNC:26823	ERICH5	glutamate rich 5	Approved	C8orf47	FLJ39553	8q22.2	AK096872	203111	NM_173549	FALSE	chr8
ERICH6-AS1	-0.420418978233606	0.364338493067401	0.49348759213406	0.620409410765307	0	chr3	HGNC:41205	ERICH6-AS1	ERICH6 antisense RNA 1	Approved			3q25.1	AI146376, AA262424	101928085		FALSE	chr3
ERLEC1	-0.19570242026278	6.65493425740309	0.000649972182912775	0.00214217130188612	-1	chr2	HGNC:25222	ERLEC1	endoplasmic reticulum lectin 1	Approved	C2orf30	CL25084, XTP3TPB, XTP3-B, ERLECTIN	2p16.2	AF131849	27248	NM_015701	FALSE	chr2
ERLIN1	0.0438622735278157	7.07198270589146	0.371693776214028	0.499428035485895	0	chr10	HGNC:16947	ERLIN1	ER lipid raft associated 1	Approved	C10orf69, SPFH1	KE04, Erlin-1, SPG62	10q24.31	AF064093	10613	NM_006459	FALSE	chr10
ERLIN2	-0.273648671962488	6.52115940657687	2.92479620474456e-06	1.44462059543674e-05	-1	chr8	HGNC:1356	ERLIN2	ER lipid raft associated 2	Approved	C8orf2, SPFH2, SPG18	NET32, Erlin-2	8p11.23	AY358108	11160	NM_007175	FALSE	chr8
ERMAP	0.0886156646235592	2.41809370726077	0.727786848494489	0.823220552628131	0	chr1	HGNC:15743	ERMAP	erythroblast membrane associated protein (Scianna blood group)	Approved	RD, SC	BTN5	1p34.2	AF311284	114625	NM_018538	FALSE	chr1
ERMARD	0.347535393380714	3.51217261710874	0.0238518778751585	0.0520887124154866	0	chr6	HGNC:21056	ERMARD	ER membrane associated RNA degradation	Approved	C6orf70	FLJ11152, dJ266L20.3	6q27	AK002014	55780	NM_018341	FALSE	chr6
ERMP1	-0.0844246156565002	6.65762463006153	0.143480484156185	0.233634207640665	0	chr9	HGNC:23703	ERMP1	endoplasmic reticulum metallopeptidase 1	Approved	KIAA1815	FLJ23309, FXNA	9p24.1	AB058718	79956	NM_024896	FALSE	chr9
ERN1	-0.277938905740319	2.90543398467985	0.146151902436036	0.237408450633937	0	chr17	HGNC:3449	ERN1	endoplasmic reticulum to nucleus signaling 1	Approved		IRE1, IRE1P	17q23.3	AF059198	2081	NM_001433	FALSE	chr17
ERO1A	-0.542486561207452	7.8516449247612	3.45222973718336e-36	1.15297243421428e-34	-1	chr14	HGNC:13280	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	Approved	ERO1L	ERO1-alpha, Ero1alpha	14q22.1	AF081886	30001	NM_014584	FALSE	chr14
ERO1B	-1.09468361684197	4.84724797500754	7.40949034535101e-30	1.96938078804142e-28	-1	chr1	HGNC:14355	ERO1B	endoplasmic reticulum oxidoreductase 1 beta	Approved	ERO1LB	ERO1-L(beta), Ero1beta	1q42.3	AF252538	56605	NM_019891	FALSE	chr1
ERP29	-0.365169629306445	6.8336860412382	1.9954458534645e-11	1.78777374989467e-10	-1	chr12	HGNC:13799	ERP29	endoplasmic reticulum protein 29	Approved	C12orf8	ERp28, ERp31, ERp29, PDI-DB, PDIA9	12q24.13	X94910	10961		FALSE	chr12
ERP44	-0.160992513076642	5.7870039801724	0.0269887691041802	0.0578013624695536	0	chr9	HGNC:18311	ERP44	endoplasmic reticulum protein 44	Approved	TXNDC4	KIAA0573, PDIA10	9q31.1	AB011145	23071	XM_088476	FALSE	chr9
ERRFI1	-0.995587091288846	8.1627239274414	6.26294199772299e-137	1.45277480012636e-134	-1	chr1	HGNC:18185	ERRFI1	ERBB receptor feedback inhibitor 1	Approved		MIG-6, GENE-33, RALT	1p36.23	BC025337	54206	NM_018948	FALSE	chr1
ERV3-1	0.930815349183966	0.633696499743824	0.0936029046625547	0.165079604324699	0	chr7	HGNC:3454	ERV3-1	endogenous retrovirus group 3 member 1, envelope	Approved	ERV3	H-PLK, HERV-R, ERV-R, envR	7q11.21	AK295189	2086	NM_001007253	FALSE	chr7
